"pressurethreathash","specieshash","pressurecode","rankingcode","quality","location","sources"
"78e70a54f613c0b3ad18217077f20695","07a0fd1c96a87b910d221f56a2d39edb","K02","H",2,"4","Flade M. 1997. Locustella luscinioides Savi's Warbler. In: E.J.M. Hagemeijer, M.J. Blair (eds.) The EBCC Atlas of European Breeding Birds: Their Distribution and Abundance. T & AD Poyser, London: 562–563."
"762ea53af1764af5fc7c9e4fcd84602d","3a438f30ec81b09e7c9483a992e998e4","A03","H",3,"4","Dyrcz A., Maniakowski M. 2004. Acrocephalus paludicola (Vieill., 1817) – wodniczka. W: Gromadzki M. (red.) Ptaki (część II). Poradniki ochrony siedlisk i gatunków Natura 2000 – podręcznik metodyczny. Ministerstwo Środowiska, Warszawa. T. 8, s. 325–329; Wilk T., Jujka M., Krogulec J., Chylarecki P. (red.) 2010. Ostoje ptaków o znaczeniu międzynarodowym w Polsce. OTOP; Marki."
"89c96823542e59133d6532e0bacf59f2","3a438f30ec81b09e7c9483a992e998e4","J02","H",3,"4","Dyrcz A., Maniakowski M. 2004. Acrocephalus paludicola (Vieill., 1817) – wodniczka. W: Gromadzki M. (red.) Ptaki (część II). Poradniki ochrony siedlisk i gatunków Natura 2000 – podręcznik metodyczny. Ministerstwo Środowiska, Warszawa. T. 8, s. 325–329."
"ca95bcc8acef50de545381e4bd6e8e4a","3a438f30ec81b09e7c9483a992e998e4","K01","H",3,"4","Dyrcz A., Maniakowski M. 2004. Acrocephalus paludicola (Vieill., 1817) – wodniczka. W: Gromadzki M. (red.) Ptaki (część II). Poradniki ochrony siedlisk i gatunków Natura 2000 – podręcznik metodyczny. Ministerstwo Środowiska, Warszawa. T. 8, s. 325–329."
"acca7968cf6b7869ff299b14bb9eb929","3a438f30ec81b09e7c9483a992e998e4","K02","H",3,"4","Dyrcz A., Maniakowski M. 2004. Acrocephalus paludicola (Vieill., 1817) – wodniczka. W: Gromadzki M. (red.) Ptaki (część II). Poradniki ochrony siedlisk i gatunków Natura 2000 – podręcznik metodyczny. Ministerstwo Środowiska, Warszawa. T. 8, s. 325–329."
"1565af2e6d4cc85a26ba5194d243ced0","dd2df9013c2417d418f14850fa6073ca","A03","H",2,"4","Wilk T., Jujka M., Krogulec J., Chylarecki P. (red.) 2010. Ostoje ptaków o znaczeniu międzynarodowym w Polsce. OTOP; Marki."
"ea76f4922de9a97691a00b46d8055243","dd2df9013c2417d418f14850fa6073ca","J01","H",2,"4","Wilk T., Jujka M., Krogulec J., Chylarecki P. (red.) 2010. Ostoje ptaków o znaczeniu międzynarodowym w Polsce. OTOP; Marki."
"b35a5d8968fc45abed66b10bc363b34a","dd2df9013c2417d418f14850fa6073ca","J02","H",2,"4","Wilk T., Jujka M., Krogulec J., Chylarecki P. (red.) 2010. Ostoje ptaków o znaczeniu międzynarodowym w Polsce. OTOP; Marki."
"ea34cc137e1d3740ff59c55359f5a652","dd2df9013c2417d418f14850fa6073ca","K01","H",2,"4","Wilk T., Jujka M., Krogulec J., Chylarecki P. (red.) 2010. Ostoje ptaków o znaczeniu międzynarodowym w Polsce. OTOP; Marki."
"3ec5097e0f4407dac07a7686e00c199e","dd2df9013c2417d418f14850fa6073ca","K02","H",2,"4","Wilk T., Jujka M., Krogulec J., Chylarecki P. (red.) 2010. Ostoje ptaków o znaczeniu międzynarodowym w Polsce. OTOP; Marki."
"8abf86c193280f8b7e84a018fe50b39c","2a01a348c7309ec3d2e1eddcf2fbba36","A02","H",2,"4","Kujawa K. 2013. Jarzębatka Sylvia nisoria. W: Zawadzka D., Ciach M., Figarski T., Kajtoch Ł., Rejt Ł. Materiały do wyznaczania i określania stanu zachowania siedlisk ptasich w obszarach specjalnej ochrony ptaków Natura 2000. GDOŚ, Warszawa, ss. 126–132; Kuźniak S. 2004. Sylvia nisoria (Bechst., 1795) – jarzębatka. W: Gromadzki M. (red.) Ptaki (część II). Poradniki ochrony siedlisk i gatunków Natura 2000 – podręcznik metodyczny. Ministerstwo Środowiska, Warszawa. T. 8, s. 336–339."
"356c63f969909b9408bfc2d9137af213","2a01a348c7309ec3d2e1eddcf2fbba36","A10","H",2,"4","Kujawa K. 2013. Jarzębatka Sylvia nisoria. W: Zawadzka D., Ciach M., Figarski T., Kajtoch Ł., Rejt Ł. Materiały do wyznaczania i określania stanu zachowania siedlisk ptasich w obszarach specjalnej ochrony ptaków Natura 2000. GDOŚ, Warszawa, ss. 126–132; Kuźniak S. 2004. Sylvia nisoria (Bechst., 1795) – jarzębatka. W: Gromadzki M. (red.) Ptaki (część II). Poradniki ochrony siedlisk i gatunków Natura 2000 – podręcznik metodyczny. Ministerstwo Środowiska, Warszawa. T. 8, s. 336–339."
"fc9124fadc72f497c4ad2c9bf2c671e5","2a01a348c7309ec3d2e1eddcf2fbba36","B01","H",2,"4","Kujawa K. 2013. Jarzębatka Sylvia nisoria. W: Zawadzka D., Ciach M., Figarski T., Kajtoch Ł., Rejt Ł. Materiały do wyznaczania i określania stanu zachowania siedlisk ptasich w obszarach specjalnej ochrony ptaków Natura 2000. GDOŚ, Warszawa, ss. 126–132."
"c8774006df1570d27473b8bcf600f09c","2a01a348c7309ec3d2e1eddcf2fbba36","E01","M",2,"4","Kuźniak S. 2004. Sylvia nisoria (Bechst., 1795) – jarzębatka. W: Gromadzki M. (red.) Ptaki (część II). Poradniki ochrony siedlisk i gatunków Natura 2000 – podręcznik metodyczny. Ministerstwo Środowiska, Warszawa. T. 8, s. 336–339."
"7424347acd47d26bddfe530d1f9f4180","ad06d37f2a14cd53265efea65e7e06ba","B02","H",2,"4","Figarski T. 2013. Muchołówka mała Ficedula parva. W: Zawadzka D., Ciach M., Figarski T., Kajtoch Ł., Rejt Ł. Materiały do wyznaczania i określania stanu zachowania siedlisk ptasich w obszarach specjalnej ochrony ptaków Natura 2000. GDOŚ, Warszawa, ss. 168–175."
"d6da7f4b6d81963bc967729a7779cc18","ad06d37f2a14cd53265efea65e7e06ba","B03","H",2,"4","Figarski T. 2013. Muchołówka mała Ficedula parva. W: Zawadzka D., Ciach M., Figarski T., Kajtoch Ł., Rejt Ł. Materiały do wyznaczania i określania stanu zachowania siedlisk ptasich w obszarach specjalnej ochrony ptaków Natura 2000. GDOŚ, Warszawa, ss. 168–175."
"264c40dd6d88e3ac711eed5a792c22d5","bfa3f92060a77e0826ebede88866db17","F02","M",2,"4","Meissner W. 2004. Podiceps cristatus (L., 1758) – perkoz dwuczuby. W: Gromadzki M. (red.) Ptaki (część I). Poradniki ochrony siedlisk i gatunków Natura 2000 – podręcznik metodyczny. Ministerstwo Środowiska, Warszawa. T. 7, s. 39–42; Skov H., Heinänen S, Žydelis R, Bellebaum J., Bzoma S., Dagys M., Durinck J., Garthe S., Grishanov G., Hario M., Kieckbusch J.J., Kube J., Kuresoo A., Larsson K., Luigujoe L., Meissner W., Nehls H.W., Nilsson L., Petersen I.K., Roos M.M., Pihl S., Sonntag N., Stock A., Stipniece A., Wahl J. 2011. Waterbird Populations and Pressures in the Baltic Sea. TemaNord, Copenhagen."
"e5866a8cdf94192f897eff6c931c1382","bfa3f92060a77e0826ebede88866db17","F03","M",2,"4","Wiehle D., Bonczar Z. 2007. Śmiertelność ptaków w warunkach stawów rybnych. Not. Orn. 48: 163–173."
"9697cc14c04a345ff1025e3fb5bc1541","bfa3f92060a77e0826ebede88866db17","H01","M",2,"4","Meissner W. 2004. Podiceps cristatus (L., 1758) – perkoz dwuczuby. W: Gromadzki M. (red.) Ptaki (część I). Poradniki ochrony siedlisk i gatunków Natura 2000 – podręcznik metodyczny. Ministerstwo Środowiska, Warszawa. T. 7, s. 39–42; Skov H., Heinänen S, Žydelis R, Bellebaum J., Bzoma S., Dagys M., Durinck J., Garthe S., Grishanov G., Hario M., Kieckbusch J.J., Kube J., Kuresoo A., Larsson K., Luigujoe L., Meissner W., Nehls H.W., Nilsson L., Petersen I.K., Roos M.M., Pihl S., Sonntag N., Stock A., Stipniece A., Wahl J. 2011. Waterbird Populations and Pressures in the Baltic Sea. TemaNord, Copenhagen."
"baa2836ed0c0584598db0439d4dfc279","c70ec5154779155e319235db7efe4f2b","C03","M",2,"4","Stajszczyk M. 2004. Podiceps grisegena (Bodd., 1783) – perkoz rdzawoszyi. W: Gromadzki M. (red.) Ptaki (część I). Poradniki ochrony siedlisk i gatunków Natura 2000 – podręcznik metodyczny. Ministerstwo Środowiska, Warszawa. T. 7, s. 43–46; Skov H., Heinänen S, Žydelis R, Bellebaum J., Bzoma S., Dagys M., Durinck J., Garthe S., Grishanov G., Hario M., Kieckbusch J.J., Kube J., Kuresoo A., Larsson K., Luigujoe L., Meissner W., Nehls H.W., Nilsson L., Petersen I.K., Roos M.M., Pihl S., Sonntag N., Stock A., Stipniece A., Wahl J. 2011. Waterbird Populations and Pressures in the Baltic Sea. TemaNord, Copenhagen."
"ae27926ce246d48d4f5ed2b9effc3ad1","c70ec5154779155e319235db7efe4f2b","E04","M",2,"4","Stajszczyk M. 2004. Podiceps grisegena (Bodd., 1783) – perkoz rdzawoszyi. W: Gromadzki M. (red.) Ptaki (część I). Poradniki ochrony siedlisk i gatunków Natura 2000 – podręcznik metodyczny. Ministerstwo Środowiska, Warszawa. T. 7, s. 43–46; Skov H., Heinänen S, Žydelis R, Bellebaum J., Bzoma S., Dagys M., Durinck J., Garthe S., Grishanov G., Hario M., Kieckbusch J.J., Kube J., Kuresoo A., Larsson K., Luigujoe L., Meissner W., Nehls H.W., Nilsson L., Petersen I.K., Roos M.M., Pihl S., Sonntag N., Stock A., Stipniece A., Wahl J. 2011. Waterbird Populations and Pressures in the Baltic Sea. TemaNord, Copenhagen."
"5aa0c72a01eda1abf3ea74ba32378118","c70ec5154779155e319235db7efe4f2b","F02","M",2,"4","Meissner W. 2004. Podiceps auritus (L., 1758) – perkoz rogaty. W: Gromadzki M. (red.) Ptaki (część I). Poradniki ochrony siedlisk i gatunków Natura 2000 – podręcznik metodyczny. Ministerstwo Środowiska, Warszawa. T. 7, s. 47–49; Skov H., Heinänen S, Žydelis R, Bellebaum J., Bzoma S., Dagys M., Durinck J., Garthe S., Grishanov G., Hario M., Kieckbusch J.J., Kube J., Kuresoo A., Larsson K., Luigujoe L., Meissner W., Nehls H.W., Nilsson L., Petersen I.K., Roos M.M., Pihl S., Sonntag N., Stock A., Stipniece A., Wahl J. 2011. Waterbird Populations and Pressures in the Baltic Sea. TemaNord, Copenhagen."
"654e4dcd84b77c38fb880635bc199a65","c70ec5154779155e319235db7efe4f2b","H01","M",2,"4","Meissner W. 2004. Podiceps auritus (L., 1758) – perkoz rogaty. W: Gromadzki M. (red.) Ptaki (część I). Poradniki ochrony siedlisk i gatunków Natura 2000 – podręcznik metodyczny. Ministerstwo Środowiska, Warszawa. T. 7, s. 47–49; Skov H., Heinänen S, Žydelis R, Bellebaum J., Bzoma S., Dagys M., Durinck J., Garthe S., Grishanov G., Hario M., Kieckbusch J.J., Kube J., Kuresoo A., Larsson K., Luigujoe L., Meissner W., Nehls H.W., Nilsson L., Petersen I.K., Roos M.M., Pihl S., Sonntag N., Stock A., Stipniece A., Wahl J. 2011. Waterbird Populations and Pressures in the Baltic Sea. TemaNord, Copenhagen."
"d07796d0de106eef5b471273fefabccb","c70ec5154779155e319235db7efe4f2b","J02","M",2,"4","Kloskowski J. 2013. Perkoz rdzawoszyi Podiceps grisegena. W: Zawadzka D., Ciach M., Figarski T., Kajtoch Ł., Rejt Ł. Materiały do wyznaczania i określania stanu zachowania siedlisk ptasich w obszarach specjalnej ochrony ptaków Natura 2000. GDOŚ, Warszawa, ss. 193–197."
"84a63f3563aa6386b39626e8534de50c","c70ec5154779155e319235db7efe4f2b","J03","M",2,"4","Kloskowski J. 2013. Perkoz rdzawoszyi Podiceps grisegena. W: Zawadzka D., Ciach M., Figarski T., Kajtoch Ł., Rejt Ł. Materiały do wyznaczania i określania stanu zachowania siedlisk ptasich w obszarach specjalnej ochrony ptaków Natura 2000. GDOŚ, Warszawa, ss. 193–197."
"f29b9470c9b29e93872ddaf61243ec3f","f5bad71d4e8b172ade86236d0e8aed89","C03","M",2,"4","Meissner W. 2004. Podiceps auritus (L., 1758) – perkoz rogaty. W: Gromadzki M. (red.) Ptaki (część I). Poradniki ochrony siedlisk i gatunków Natura 2000 – podręcznik metodyczny. Ministerstwo Środowiska, Warszawa. T. 7, s. 47–49; Skov H., Heinänen S, Žydelis R, Bellebaum J., Bzoma S., Dagys M., Durinck J., Garthe S., Grishanov G., Hario M., Kieckbusch J.J., Kube J., Kuresoo A., Larsson K., Luigujoe L., Meissner W., Nehls H.W., Nilsson L., Petersen I.K., Roos M.M., Pihl S., Sonntag N., Stock A., Stipniece A., Wahl J. 2011. Waterbird Populations and Pressures in the Baltic Sea. TemaNord, Copenhagen."
"3f344b41db06f7dc6773a1f272de787d","f5bad71d4e8b172ade86236d0e8aed89","F02","M",2,"4","Meissner W. 2004. Podiceps auritus (L., 1758) – perkoz rogaty. W: Gromadzki M. (red.) Ptaki (część I). Poradniki ochrony siedlisk i gatunków Natura 2000 – podręcznik metodyczny. Ministerstwo Środowiska, Warszawa. T. 7, s. 47–49; Skov H., Heinänen S, Žydelis R, Bellebaum J., Bzoma S., Dagys M., Durinck J., Garthe S., Grishanov G., Hario M., Kieckbusch J.J., Kube J., Kuresoo A., Larsson K., Luigujoe L., Meissner W., Nehls H.W., Nilsson L., Petersen I.K., Roos M.M., Pihl S., Sonntag N., Stock A., Stipniece A., Wahl J. 2011. Waterbird Populations and Pressures in the Baltic Sea. TemaNord, Copenhagen."
"6bba966349165a9371cae0523eb9680f","f5bad71d4e8b172ade86236d0e8aed89","H01","M",2,"4","Meissner W. 2004. Podiceps auritus (L., 1758) – perkoz rogaty. W: Gromadzki M. (red.) Ptaki (część I). Poradniki ochrony siedlisk i gatunków Natura 2000 – podręcznik metodyczny. Ministerstwo Środowiska, Warszawa. T. 7, s. 47–49; Skov H., Heinänen S, Žydelis R, Bellebaum J., Bzoma S., Dagys M., Durinck J., Garthe S., Grishanov G., Hario M., Kieckbusch J.J., Kube J., Kuresoo A., Larsson K., Luigujoe L., Meissner W., Nehls H.W., Nilsson L., Petersen I.K., Roos M.M., Pihl S., Sonntag N., Stock A., Stipniece A., Wahl J. 2011. Waterbird Populations and Pressures in the Baltic Sea. TemaNord, Copenhagen."
"9078b9833419ec48c4efa42618cde5d7","ae9d5825a3bddf0d8ca410c239deeb8e","E01","M",2,"4","Stawarczyk T. 2004. Podiceps nigricollis (C.L. Brehm, 1831) – zausznik. W: Gromadzki M. (red.) Ptaki (część I). Poradniki ochrony siedlisk i gatunków Natura 2000 – podręcznik metodyczny. Ministerstwo Środowiska, Warszawa. T. 7, s. 50–52."
"41320f794d57596eb75ac3618d5ad481","ae9d5825a3bddf0d8ca410c239deeb8e","G01","M",2,"4","Stawarczyk T. 2004. Podiceps nigricollis (C.L. Brehm, 1831) – zausznik. W: Gromadzki M. (red.) Ptaki (część I). Poradniki ochrony siedlisk i gatunków Natura 2000 – podręcznik metodyczny. Ministerstwo Środowiska, Warszawa. T. 7, s. 50–52."
"d3bf737b5bfbb7c877e949d53689ad7e","00e0f5487559357a5ed908547d398272","X","",,"","Goc M. 2004. Phalacrocorax carbo (L., 1758) – kormoran. W: Gromadzki M. (red.) Ptaki (część I). Poradniki ochrony siedlisk i gatunków Natura 2000 – podręcznik metodyczny. Ministerstwo Środowiska, Warszawa. T. 7, s. 53–57."
"42662c135c030cebafc5463302eda1fb","4d80486a7fd81ae37ce0da029b031d05","F03","L",1,"4","Stawarczyk T. 2004. Egretta alba (L., 1758) – czapla biała. W: Gromadzki M. (red.) Ptaki (część I). Poradniki ochrony siedlisk i gatunków Natura 2000 – podręcznik metodyczny. Ministerstwo Środowiska, Warszawa. T. 7, s. 70–72."
"0cfe400307c85ebb37e8b281a2507818","469925dcbc07ac612a547ac1d0e07fd8","X","",,"","Wieloch M. 2004. Ardea cinerea (L., 1758) – czapla siwa. W: Gromadzki M. (red.) Ptaki (część I). Poradniki ochrony siedlisk i gatunków Natura 2000 – podręcznik metodyczny. Ministerstwo Środowiska, Warszawa. T. 7, s. 73–76."
"c7697e23e781202283dd6e8957727e40","69457398f0ab7d929158463839ef58e7","C03","M",2,"4","Wuczyński A. 2009. Wpływ farm wiatrowych na ptaki. Rodzaje oddziaływań, ich znaczenie dla populacji ptasich i praktyka badań w Polsce. Not. Orn. 50: 206–227."
"352d8d110e4c7c1067d900ca710a8f01","69457398f0ab7d929158463839ef58e7","J02","H",2,"4","Zbyryt A. 2013. Bocian czarny Ciconia nigra. W: Zawadzka D., Ciach M., Figarski T., Kajtoch Ł., Rejt Ł. Materiały do wyznaczania i określania stanu zachowania siedlisk ptasich w obszarach specjalnej ochrony ptaków Natura 2000. GDOŚ, Warszawa, ss. 46–52."
"e4b21b317584538ec81eda5d2149207e","4c51382b1205b12201caad738e2dfd6b","C03","M",2,"4","Wuczyński A. 2009. Wpływ farm wiatrowych na ptaki. Rodzaje oddziaływań, ich znaczenie dla populacji ptasich i praktyka badań w Polsce. Not. Orn. 50: 206–227."
"a749112889e2b346acf83f3fda35a113","4c51382b1205b12201caad738e2dfd6b","G01","M",3,"4","Skov H., Heinänen S, Žydelis R, Bellebaum J., Bzoma S., Dagys M., Durinck J., Garthe S., Grishanov G., Hario M., Kieckbusch J.J., Kube J., Kuresoo A., Larsson K., Luigujoe L., Meissner W., Nehls H.W., Nilsson L., Petersen I.K., Roos M.M., Pihl S., Sonntag N., Stock A., Stipniece A., Wahl J. 2011. Waterbird Populations and Pressures in the Baltic Sea. TemaNord, Copenhagen; Wieloch M. 2004. Cygnus olor (Gmel. 1789) – łabędź niemy. W: Gromadzki M. (red.) Ptaki (część I). Poradniki ochrony siedlisk i gatunków Natura 2000 – podręcznik metodyczny. Ministerstwo Środowiska, Warszawa. T. 7, s. 91–95."
"d68141772d5667ceb5a3f4e8f1d45cfe","4c51382b1205b12201caad738e2dfd6b","G05","M",3,"4","Wieloch M. 2004. Cygnus olor (Gmel. 1789) – łabędź niemy. W: Gromadzki M. (red.) Ptaki (część I). Poradniki ochrony siedlisk i gatunków Natura 2000 – podręcznik metodyczny. Ministerstwo Środowiska, Warszawa. T. 7, s. 91–95."
"ca964855f04c5e8199bb0030df5173f6","4c51382b1205b12201caad738e2dfd6b","J03","M",3,"4","Ławicki Ł., Guentzel S. (red.). 2012. Ostoje ptaków w Polsce. Inwentaryzacja gatunków nielęgowych w sezonie 2011/2012. ECO-EXPERT, Szczecin"
"38687571204ab80c4a48d03f45fc276d","7311e09d4fb7288874910793a0f32d9d","E04.01","M",3,"4","Centrale ornithologique Luxembourg"
"c56c834c409de87f91c784c7c3ef3558","7311e09d4fb7288874910793a0f32d9d","F03","H",3,"3","Management Plan"
"e07bc99b1225b0acb9860a94e2db7f0a","7311e09d4fb7288874910793a0f32d9d","G01","M",3,"4","Centrale ornithologique Luxembourg"
"a3cbebb8282297f9dfcbe52a0644aa29","7311e09d4fb7288874910793a0f32d9d","J03.02.01","M",1,"3","Management Plan"
"8dd723177db20191e36813e5eec3ccb1","1e4a4196ca16e151befbd50d29610d94","A02.01","H",2,"4","Centrale ornithologique Luxembourg"
"629ce3990a409f00f7ae6e4f0f092bcf","1e4a4196ca16e151befbd50d29610d94","D01.02","M",2,"4","Centrale ornithologique Luxembourg"
"809154caf9883f073511fa0fa743b8b3","1e4a4196ca16e151befbd50d29610d94","G01.01","M",2,"4","Centrale ornithologique Luxembourg"
"2dad4b671e61c4654857b6dc7769d478","1e4a4196ca16e151befbd50d29610d94","K01.03","H",3,"4","Centrale ornithologique Luxembourg"
"b65b5fede86c4f562748bf6035435f0c","15b132d5f34312554cf93e1e0a422c7c","A02.03","L",1,"4","Centrale ornithologique Luxembourg"
"422e77d27015757e275b70fa01ffc843","15b132d5f34312554cf93e1e0a422c7c","D01","H",2,"4","Centrale ornithologique Luxembourg"
"d35499fb0e9a674a6f755d36e28a0f9c","15b132d5f34312554cf93e1e0a422c7c","D01.01","H",2,"4","Centrale ornithologique Luxembourg"
"5ad965e2733f6c5edaa563b8b99f4f28","15b132d5f34312554cf93e1e0a422c7c","E04.01","M",1,"4","Centrale ornithologique Luxembourg"
"bbd542db070672c5d3949f3bd8b3519f","15b132d5f34312554cf93e1e0a422c7c","F03.01","M",2,"3","Centrale ornithologique Luxembourg"
"1eb0d2d3bd823d06cc32729b3b74caeb","15b132d5f34312554cf93e1e0a422c7c","G01","H",3,"4","Centrale ornithologique Luxembourg"
"3f5e4e223a5d82ebd176369a54376d93","15b132d5f34312554cf93e1e0a422c7c","G01.02","H",3,"4","Centrale ornithologique Luxembourg"
"ac06c783930c4b9fde534b6340fd717f","15b132d5f34312554cf93e1e0a422c7c","J02.15","M",1,"4","Centrale ornithologique Luxembourg"
"cab7e48e9767cac4cacffe3fe0516843","15b132d5f34312554cf93e1e0a422c7c","J03.01","M",1,"4","Centrale ornithologique Luxembourg"
"f2b5eb2b832ceff477d80104de9b69d4","15b132d5f34312554cf93e1e0a422c7c","K01.03","M",1,"4","Centrale ornithologique Luxembourg"
"a2b9b9541522c57fdf80547a070c514e","e3776e173a1fa6d39841eaae1ff0186e","B02","M",2,"4","Centrale ornithologique Luxembourg"
"198cf67728be34bd0185975cd6558f39","e3776e173a1fa6d39841eaae1ff0186e","B02.02","L",2,"4","Centrale ornithologique Luxembourg"
"eb6e2a38ea1758b941624847ff3f8ba0","e3776e173a1fa6d39841eaae1ff0186e","C01","L",1,"4","Centrale ornithologique Luxembourg"
"2e2bbc9be13c7d1e8f23a8aa9607a329","e3776e173a1fa6d39841eaae1ff0186e","C03.03","H",3,"4","Centrale ornithologique Luxembourg"
"1c36fd4819c11522f271143322e0e683","e3776e173a1fa6d39841eaae1ff0186e","D01","M",3,"4","Centrale ornithologique Luxembourg"
"94ddfa66e0f89598b2add39c86d6e3fa","e3776e173a1fa6d39841eaae1ff0186e","D01.02","M",3,"4","Centrale ornithologique Luxembourg"
"15ae94c5a578b5c98cc325cfe83927ca","e3776e173a1fa6d39841eaae1ff0186e","D02.01","M",3,"4","Centrale ornithologique Luxembourg"
"db6f1001a00b7dbabb2f42c19b51e185","e3776e173a1fa6d39841eaae1ff0186e","F05.05","L",2,"4","Centrale ornithologique Luxembourg"
"67dd56d261483a58fa5d03d3e382d71c","e3776e173a1fa6d39841eaae1ff0186e","G01","H",3,"4","Centrale ornithologique Luxembourg"
"3d7480a2f70e32b9d8e303db6cc37207","e3776e173a1fa6d39841eaae1ff0186e","G01.02","M",2,"4","Centrale ornithologique Luxembourg"
"8f60e017c6a5407f75d891b5e621f29b","e3776e173a1fa6d39841eaae1ff0186e","G01.03.02","L",2,"4","Centrale ornithologique Luxembourg"
"0a6062ea4862d64a7e93894eb339f176","e3776e173a1fa6d39841eaae1ff0186e","G01.04","M",3,"4","Centrale ornithologique Luxembourg"
"67eedee5aba47be3dd78d14aa315455d","e3776e173a1fa6d39841eaae1ff0186e","G02.09","L",2,"4","Centrale ornithologique Luxembourg"
"82feaa5089a7b54b72528cfb068af379","e3776e173a1fa6d39841eaae1ff0186e","H06.02","L",2,"4","Centrale ornithologique Luxembourg"
